,App,Category,Rating,Reviews,Size,Label,Paid,Price,Last Updated,Adults only 18+,Everyone,Everyone 10+,Mature 17+,Teen,Unrated
2341,HealtheLife,MEDICAL,3.6,190,77000,2,0,0.0,2018-01-02,False,True,False,False,False,False
1219,Healthy Recipes Free,FOOD AND DRINK,4.0,1077,17000,2,0,0.0,2017-10-18,False,True,False,False,False,False
9399,Heart Surgery Emergency Doctor,FAMILY,4.1,2248,29000,2,0,0.0,2017-04-28,False,False,False,False,True,False
8304,Heavy Bus Simulator,FAMILY,4.4,252006,26000,2,0,0.0,2018-03-15,False,True,False,False,False,False
7557,Height Converter feet-inch cm,TOOLS,4.2,498,597,2,0,0.0,2013-10-22,False,True,False,False,False,False
6409,Heirs & Graces,GAME,4.3,125,70000,0,0,0.0,2016-07-01,False,False,False,False,True,False
4220,Helix,GAME,3.9,2454,37000,2,0,0.0,2017-09-10,False,True,False,False,False,False
2215,Hello Kitty Lunchbox,FAMILY,4.2,51838,15000,2,0,0.0,2017-11-21,False,True,False,False,False,False
7840,Helper for CS:GO,TOOLS,4.4,208,60000,1,0,0.0,2016-06-16,False,True,False,False,False,False
7784,Helper for Clash Royale (All-in-1),FAMILY,4.3,6078,37000,2,0,0.0,2017-11-10,False,True,False,False,False,False
2071,Henry Danger Crime Warp,FAMILY,4.6,9626,28000,2,0,0.0,2018-02-07,False,True,False,False,False,False
4777,Hero Fighter X,GAME,4.5,24210,45000,2,0,0.0,2015-11-13,False,False,False,False,True,False
5418,Heroes of Order & Chaos,FAMILY,4.2,690148,25000,2,0,0.0,2017-10-27,False,False,False,False,True,False
5237,Hey AJ! It's Saturday!,BOOKS AND REFERENCE,5.0,12,50000,0,1,3.99,2016-06-13,False,True,False,False,False,False
10114,Hey That's Pretty Good!,TOOLS,4.6,222,10000,1,0,0.0,2016-07-29,False,True,False,False,False,False
9086,Hidden Camera Detector,TOOLS,3.9,167,25000,1,0,0.0,2017-11-08,False,True,False,False,False,False
6610,High Blood Pressure,MEDICAL,3.8,4,29000,0,0,0.0,2016-06-01,False,True,False,False,False,False
2508,High Blood Pressure Symptoms,MEDICAL,4.0,531,23000,2,0,0.0,2015-01-18,False,True,False,False,False,False
3286,High-Powered Flashlight,TOOLS,4.5,429580,0,2,0,0.0,2018-03-16,False,True,False,False,False,False
2903,"High-Speed Camera (GIF,Burst)",PHOTOGRAPHY,4.1,78140,10000,2,0,0.0,2018-02-11,False,True,False,False,False,False
5350,Hisnul Al Muslim - Hisn Invocations & Adhkaar,BOOKS AND REFERENCE,4.6,3234,85000,2,0,0.0,2017-12-26,False,True,False,False,False,False
7659,Holl & Co Barbers,LIFESTYLE,4.7,12,60000,0,0,0.0,2018-02-26,False,True,False,False,False,False
4630,Hollywood U: Rising Stars,FAMILY,4.2,233588,74000,2,0,0.0,2017-04-21,False,False,False,False,True,False
9979,Home Decoration Game,FAMILY,4.0,17543,19000,2,0,0.0,2018-01-25,False,True,False,False,False,False
1637,Home Scouting® MLS Mobile,LIFESTYLE,4.3,1533,77000,2,0,0.0,2016-09-27,False,True,False,False,False,False
812,HomeWork,EDUCATION,4.3,16195,52000,2,0,0.0,2016-09-20,False,True,False,False,False,False
2534,Homeopathic Medicine Finder,MEDICAL,3.6,10,15000,0,0,0.0,2017-11-20,False,True,False,False,False,False
817,Homework Planner,EDUCATION,4.0,2525,12000,2,0,0.0,2015-01-11,False,True,False,False,False,False
10755,Hondata Mobile,MAPS AND NAVIGATION,4.3,334,676,1,0,0.0,2016-08-23,False,True,False,False,False,False
9386,Horror Hospital,GAME,3.7,63986,26000,2,0,0.0,2017-10-10,False,False,False,False,True,False
2297,Hospitalist Handbook,MEDICAL,4.8,12,18000,0,1,19.99,2017-06-05,False,True,False,False,False,False
5467,HotSpot Tethering Free/WiFi AP,TOOLS,3.9,478,20000,2,0,0.0,2016-09-12,False,True,False,False,False,False
8974,Hotel Insanity,GAME,4.2,3816,31000,2,0,0.0,2016-07-07,False,False,False,False,True,False
3216,Hotels Combined - Cheap deals,TRAVEL AND LOCAL,4.1,17202,12000,2,0,0.0,2017-11-13,False,True,False,False,False,False
1636,Houlihan Lawrence,LIFESTYLE,4.4,33,23000,0,0,0.0,2017-10-12,False,True,False,False,False,False
4230,How Do I Look,PHOTOGRAPHY,2.7,3032,28000,2,0,0.0,2017-12-08,False,True,False,False,False,False
4226,How Old am I?,FAMILY,2.8,4635,39000,2,0,0.0,2018-01-01,False,True,False,False,False,False
39,How To Color Disney Princess - Coloring Pages,ART AND DESIGN,4.0,591,94000,2,0,0.0,2018-03-31,False,True,False,False,False,False
10071,How To Get Your Ex Back Fast,LIFESTYLE,4.0,22,19000,0,0,0.0,2018-02-07,False,True,False,False,False,False
10649,How it Works: FN SCAR assault rifle,FAMILY,4.6,44,45000,1,0,0.0,2018-01-09,False,True,False,False,False,False
5272,How it works: AK-74N,FAMILY,4.4,1031,48000,2,0,0.0,2018-01-09,False,True,False,False,False,False
7961,How to Write CV,BOOKS AND REFERENCE,4.6,244,41000,2,0,0.0,2016-04-22,False,True,False,False,False,False
9512,Hum Ek Hain 2.02,SOCIAL,5.0,2,18000,0,0,0.0,2018-03-18,False,False,False,False,True,False
6379,Hungry Girl Diet Bk. Companion,HEALTH AND FITNESS,2.2,4,28000,0,0,0.0,2018-02-01,False,True,False,False,False,False
3933,Hungry Hearts Diner: A Tale of Star-Crossed Souls,FAMILY,4.9,46253,56000,2,0,0.0,2018-02-07,False,False,True,False,False,False
10683,Hunting Safari 3D,SPORTS,4.2,36183,20000,2,0,0.0,2018-01-20,False,False,False,False,True,False
9830,Hymnes et Louanges,BOOKS AND REFERENCE,4.4,1877,57000,2,0,0.0,2017-03-21,False,True,False,False,False,False
6935,Hypocam,PHOTOGRAPHY,4.5,12572,85000,2,0,0.0,2018-03-14,False,True,False,False,False,False
7879,I AM C.T.,HEALTH AND FITNESS,4.6,28,20000,0,0,0.0,2017-04-27,False,False,False,True,False,False
5352,I AM RICH,FAMILY,3.9,1455,11000,1,0,0.0,2017-10-11,False,True,False,False,False,False
5356,I Am Rich Premium,FINANCE,4.1,1867,47000,1,1,399.99,2017-11-12,False,True,False,False,False,False
5362,I Am Rich Pro,FAMILY,4.4,201,27000,0,1,399.99,2017-05-30,False,True,False,False,False,False
4246,I LOVE PASTA,FAMILY,4.0,83875,43000,2,0,0.0,2017-09-08,False,True,False,False,False,False
4228,I Screen Dialer,TOOLS,4.1,8137,39000,2,0,0.0,2018-02-25,False,True,False,False,False,False
5367,I am Bread,GAME,4.0,630,20000,1,1,4.99,2016-10-26,False,True,False,False,False,False
10116,I am Dentist - Save my Teeth,FAMILY,4.3,7443,33000,2,0,0.0,2016-09-29,False,True,False,False,False,False
4223,I am Nose Doctor -Save my Nose,FAMILY,4.2,3133,34000,2,0,0.0,2016-01-04,False,True,False,False,False,False
5369,I am Rich,FINANCE,4.3,180,38000,0,1,399.99,2018-03-22,False,True,False,False,False,False
5360,I am Rich Person,LIFESTYLE,4.2,134,18000,0,1,37.99,2017-07-18,False,True,False,False,False,False
5361,I am Rich Premium Plus,FINANCE,4.6,459,20000,1,1,18.99,2018-02-17,False,True,False,False,False,False
5358,I am Rich!,FINANCE,3.8,93,22000,0,1,399.99,2017-12-11,False,True,False,False,False,False
5351,I am rich,LIFESTYLE,3.8,3547,18000,2,1,399.99,2018-01-12,False,True,False,False,False,False
5364,I am rich (Most expensive app),FINANCE,4.1,129,27000,0,1,399.99,2017-12-06,False,False,False,False,True,False
5359,I am rich(premium),FINANCE,3.5,472,965,0,1,399.99,2017-05-01,False,True,False,False,False,False
8539,IDM Internet Download Manager,PRODUCTIVITY,3.9,1322,42000,2,0,0.0,2016-10-25,False,True,False,False,False,False
10234,IDM for Facebook ★ Downloader,PRODUCTIVITY,4.3,1905,31000,2,0,0.0,2015-10-17,False,True,False,False,False,False
7484,INFAMY RO,FAMILY,4.1,2167,37000,1,0,0.0,2017-12-14,False,True,False,False,False,False
5815,INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,FAMILY,4.8,53,44000,0,0,0.0,2018-02-28,False,True,False,False,False,False
7381,IQ Test,PRODUCTIVITY,4.2,1623,18000,2,0,0.0,2018-03-06,False,True,False,False,False,False
9102,IRIS : Customer Service - DZ Algeria,TRAVEL AND LOCAL,4.7,57,70000,0,0,0.0,2018-03-10,False,True,False,False,False,False
7686,IV Calc CP Calculator Toolkit,TOOLS,4.2,242,32000,1,0,0.0,2016-10-06,False,True,False,False,False,False
7998,IZ2UUF Morse Koch CW,COMMUNICATION,4.6,649,837,1,0,0.0,2013-08-08,False,True,False,False,False,False
2117,Ice Cream Jump,FAMILY,4.2,141363,87000,2,0,0.0,2018-01-21,False,True,False,False,False,False
5961,Ice Crush 10.000 B.C.,FAMILY,4.4,31,42000,0,1,0.99,2013-08-15,False,True,False,False,False,False
9857,"Ideal Weight, BMI Calculator",HEALTH AND FITNESS,4.2,112384,50000,2,0,0.0,2018-02-23,False,True,False,False,False,False
8098,Igitabo cy'Indirimbo,FAMILY,4.5,93,16000,1,0,0.0,2018-02-05,False,True,False,False,False,False
8645,"Ike - To-Do List, Task List",PRODUCTIVITY,4.6,6320,63000,2,0,0.0,2016-12-10,False,True,False,False,False,False
10175,Il Coccodrillo Come Fa,FAMILY,3.4,17,246,0,0,0.0,2014-11-21,False,True,False,False,False,False
5603,Image 2 Wallpaper,TOOLS,4.3,81668,0,2,0,0.0,2016-12-26,False,True,False,False,False,False
7551,Inch/cm/Foot Conversion,PRODUCTIVITY,4.0,319,21000,2,0,0.0,2017-08-20,False,True,False,False,False,False
7566,Inches to cm conversion,TOOLS,4.4,29,70,1,0,0.0,2015-01-14,False,True,False,False,False,False
2295,InfantRisk Center HCP,MEDICAL,2.6,41,14000,0,1,9.99,2015-05-06,False,True,False,False,False,False
3650,Info BMKG,WEATHER,4.3,21404,76000,2,0,0.0,2017-06-15,False,True,False,False,False,False
4117,Inputting Plus: Ctrl + Z/F/C/V,PRODUCTIVITY,4.2,1117,30000,1,0,0.0,2017-10-18,False,True,False,False,False,False
96,Inquiry Fines and Debits of Vehicles,AUTO AND VEHICLES,4.4,2680,22000,2,0,0.0,2018-03-20,False,True,False,False,False,False
8531,Insave-Download for Instagram,PHOTOGRAPHY,4.3,46242,52000,2,0,0.0,2016-09-20,False,True,False,False,False,False
2134,Inside Out Thought Bubbles,FAMILY,4.4,623398,58000,2,0,0.0,2017-08-31,False,True,False,False,False,False
8537,Inst Download - Video & Photo,VIDEO PLAYERS,4.6,148715,33000,2,0,0.0,2017-12-20,False,True,False,False,False,False
8711,Insta Square Profile DP,PHOTOGRAPHY,3.7,42,11000,0,0,0.0,2015-09-01,False,True,False,False,False,False
2825,InstaBeauty -Makeup Selfie Cam,PHOTOGRAPHY,4.3,654419,0,2,0,0.0,2018-02-01,False,True,False,False,False,False
2875,InstaCam - Camera for Selfie,PHOTOGRAPHY,4.0,15098,100000,2,0,0.0,2017-03-03,False,True,False,False,False,False
46,Install images with music to make video without Net - 2018,ART AND DESIGN,4.6,1070,26000,2,0,0.0,2017-11-14,False,True,False,False,False,False
5933,Instant Ba-dum-tss,FAMILY,4.0,13,20000,0,0,0.0,2015-09-23,False,True,False,False,False,False
9392,Instant Buttons: The Best Soundboard,FAMILY,4.5,157322,92000,2,0,0.0,2018-01-05,False,False,False,False,True,False
7870,Interactive CT & MRI Anat.Lite,MEDICAL,3.8,534,14000,2,0,0.0,2012-07-30,False,True,False,False,False,False
7894,Interactive CT and MRI Anatomy,MEDICAL,3.4,35,24000,0,1,15.46,2015-05-27,False,True,False,False,False,False
8571,Interactive NPC DM Tool,FAMILY,2.8,5,629,0,1,0.99,2015-01-31,False,True,False,False,False,False
3337,Internet Speed Meter Lite,TOOLS,4.5,410303,0,2,0,0.0,2016-09-05,False,True,False,False,False,False
9897,Invasive Alien Species Europe,FAMILY,4.5,13,13000,0,0,0.0,2017-11-20,False,True,False,False,False,False
7075,Inwestor mobile,FINANCE,3.2,124,72000,1,0,0.0,2018-01-03,False,True,False,False,False,False
1350,I’m Expecting - Pregnancy App,HEALTH AND FITNESS,4.6,71269,49000,2,0,0.0,2018-03-30,False,True,False,False,False,False
4253,J - Style Pro,HEALTH AND FITNESS,2.3,74,26000,1,0,0.0,2016-01-20,False,True,False,False,False,False
4251,J-Novel Club,FAMILY,3.3,162,90000,1,0,0.0,2017-10-22,False,False,False,False,True,False
4271,J-Stars Victory VS Guide,GAME,4.1,609,13000,1,0,0.0,2014-05-14,False,True,False,False,False,False
4259,J-UFO,FAMILY,3.5,339,0,2,0,0.0,2017-12-12,False,True,False,False,False,False
4263,J. Cole Rapper Wallpaper HD,PERSONALIZATION,4.1,8,31000,0,0,0.0,2018-01-11,False,True,False,False,False,False
9108,JNews DZ - Algerian Newspapers,NEWS AND MAGAZINES,4.0,146,30000,1,0,0.0,2016-07-16,False,True,False,False,False,False
6200,JOBS.bg,BUSINESS,4.4,1630,22000,2,0,0.0,2017-08-22,False,True,False,False,False,False
9079,JONACK (D Story Teller),FAMILY,4.4,152,12000,1,0,0.0,2015-11-28,False,True,False,False,False,False
4794,JW Caleb y Sofia,FAMILY,4.6,5227,19000,2,0,0.0,2015-11-20,False,True,False,False,False,False
6807,Jabbla BT,TOOLS,5.0,3,55,0,0,0.0,2014-10-06,False,True,False,False,False,False
2754,JackThreads: Men's Shopping,SHOPPING,4.0,13085,27000,2,0,0.0,2017-11-08,False,False,False,False,True,False
6003,Jagobd - Bangla TV(Official),FAMILY,4.3,39109,40000,2,0,0.0,2017-12-20,False,True,False,False,False,False
5220,Jarvis artificial intelligent,FAMILY,3.9,253,14000,1,0,0.0,2018-03-28,False,True,False,False,False,False
7802,Java Editor CR,TOOLS,3.8,434,18000,1,0,0.0,2018-03-16,False,True,False,False,False,False
7791,JavaScript Editor CR,TOOLS,3.9,114,18000,0,0,0.0,2018-03-16,False,True,False,False,False,False
10470,Jazz Wi-Fi,COMMUNICATION,3.4,49,40000,1,0,0.0,2017-02-10,False,True,False,False,False,False
4345,Je Parle ANGLAIS - Apprendre l’anglais Audio cours,FAMILY,4.4,499,27000,2,0,0.0,2018-03-13,False,True,False,False,False,False
5556,Jenga® AR,FAMILY,2.9,53,82000,1,0,0.0,2018-03-17,False,True,False,False,False,False
7798,Jeppesen CR Flight Computer,MAPS AND NAVIGATION,3.3,3,26000,0,1,9.99,2016-10-05,False,True,False,False,False,False
7792,Jetting for Honda CR dirt bike,SPORTS,4.1,7,34000,0,1,3.49,2016-04-13,False,True,False,False,False,False
1900,Jewels Star: OZ adventure,GAME,4.5,21892,14000,2,0,0.0,2017-12-29,False,True,False,False,False,False
10407,Jigsaw Volvo FH 16 Trucks,FAMILY,5.0,5,81000,0,0,0.0,2016-12-01,False,False,False,False,True,False
7971,Job CV Maker & Portfolio Maker,FAMILY,4.2,593,49000,2,0,0.0,2018-01-01,False,True,False,False,False,False
2377,Johns Hopkins Guides ABX...,MEDICAL,4.7,73,63000,1,0,0.0,2017-12-08,False,True,False,False,False,False
4557,"Join R, Community Engagement",SOCIAL,4.7,144,12000,0,0,0.0,2017-01-31,False,False,False,False,True,False
2247,Journal Club: Medicine,MEDICAL,4.8,216,0,1,1,6.99,2017-06-17,False,True,False,False,False,False
8740,Jungle book-The Great Escape,GAME,3.9,2362,25000,2,0,0.0,2013-07-17,False,True,False,False,False,False
4621,Jurassic Life: T Rex Simulator,FAMILY,4.2,1088,35000,1,1,0.99,2014-08-19,False,False,True,False,False,False
7595,Just A Regular Arcade,GAME,4.2,40847,94000,2,0,0.0,2016-01-08,False,True,False,False,False,False
4290,K keyboard - Myanmar,TOOLS,4.8,1955,14000,2,0,0.0,2018-03-17,False,True,False,False,False,False
453,K-9 Mail,COMMUNICATION,4.2,88427,51000,2,0,0.0,2018-01-06,False,True,False,False,False,False
4312,K-9 Material (unofficial),COMMUNICATION,4.4,64,45000,0,0,0.0,2017-03-27,False,False,False,False,True,False
4283,K-@ Mail - Email App,COMMUNICATION,4.1,1760,0,2,0,0.0,2016-07-23,False,True,False,False,False,False
4282,K-@ Mail Pro - Email App,COMMUNICATION,4.2,1603,0,1,1,4.99,2016-07-23,False,True,False,False,False,False
4310,"K-Spapp, the K-Space app",FAMILY,4.8,39,36000,0,0,0.0,2017-02-09,False,True,False,False,False,False
4317,K-pop Music,FAMILY,4.0,369,35000,1,0,0.0,2017-01-11,False,True,False,False,False,False
4293,K.MOJI,FAMILY,4.8,16,89000,0,1,1.99,2017-05-09,False,True,False,False,False,False
6349,KISW 99.9 FM SEATTLE,FAMILY,4.0,1469,52000,2,0,0.0,2018-01-29,False,True,False,False,False,False
3408,Kairo XP (for HD Widgets),PERSONALIZATION,4.4,1591,779,1,1,0.99,2015-01-07,False,True,False,False,False,False
725,Kanji test · Han search Kanji training (free version),EDUCATION,4.2,6736,22000,2,0,0.0,2017-10-17,False,False,False,True,False,False
3538,Keep My Notes - Notepad & Memo,PRODUCTIVITY,4.6,122424,47000,2,0,0.0,2018-03-16,False,True,False,False,False,False
1643,Keller Williams Real Estate,LIFESTYLE,4.4,13213,22000,2,0,0.0,2018-03-28,False,True,False,False,False,False
4906,Kenmore Smart AC,LIFESTYLE,1.9,71,24000,0,0,0.0,2017-05-08,False,True,False,False,False,False
3376,"Keyboard - wallpapers , photos",PERSONALIZATION,4.4,55525,22000,2,0,0.0,2018-02-26,False,True,False,False,False,False
9632,Keyboard ManMan,TOOLS,4.4,121304,0,2,0,0.0,2018-03-11,False,True,False,False,False,False
6370,Keyboard Theme Dusk BK Purple,PERSONALIZATION,4.5,248,28000,1,0,0.0,2016-05-23,False,False,False,True,False,False
6931,Keyboard Theme Gate Flat BW,PERSONALIZATION,4.5,75,26000,1,0,0.0,2016-05-26,False,False,False,True,False,False
9256,Kiamichi EC,TOOLS,4.6,7,39000,0,0,0.0,2018-02-23,False,True,False,False,False,False
4640,Kicker U Lite,LIFESTYLE,4.1,438,26000,1,0,0.0,2013-09-27,False,True,False,False,False,False
3595,Kids Craft Ideas,PARENTING,4.1,99,66000,1,0,0.0,2018-03-29,False,True,False,False,False,False
2035,Kids Educational :All in One,FAMILY,4.5,1455,89000,2,0,0.0,2018-02-01,False,True,False,False,False,False
3608,"Kids Fang - Infant Videos, Children's Songs, Fairy Tales, Lullaby Collections",PARENTING,4.6,349,44000,2,0,0.0,2018-03-21,False,True,False,False,False,False
849,Kids Learn Languages by Mondly,EDUCATION,4.4,2078,0,2,0,0.0,2017-12-24,False,True,False,False,False,False
713,Kids Mode,EDUCATION,3.8,2469,11000,2,0,0.0,2018-03-23,False,True,False,False,False,False
5148,Kimbrough AH,MEDICAL,5.0,5,28000,0,0,0.0,2017-09-21,False,True,False,False,False,False
6386,King Burger Dash,FAMILY,3.6,445,12000,1,0,0.0,2015-03-22,False,True,False,False,False,False
6737,King of B.S.,FAMILY,4.0,4,840,0,0,0.0,2014-06-09,False,True,False,False,False,False
8419,Kingdom in Chaos,FAMILY,4.3,5623,28000,2,0,0.0,2015-12-21,False,False,True,False,False,False
5723,Kinot & Eichah for Tisha B'Av,BOOKS AND REFERENCE,4.4,98,63000,1,0,0.0,2014-08-04,False,True,False,False,False,False
5729,Kinot Tisha'a Be'av - Ashkenaz,LIFESTYLE,4.5,82,87000,0,0,0.0,2015-07-26,False,True,False,False,False,False
1495,Kitchen Island Ideas,HOUSE AND HOME,4.0,515,58000,1,0,0.0,2015-05-30,False,True,False,False,False,False
5947,Klix.ba,NEWS AND MAGAZINES,4.0,3647,57000,2,0,0.0,2017-02-25,False,True,False,False,False,False
5805,Knife&Axe Throwing,GAME,3.1,440,91000,1,0,0.0,2012-11-26,False,True,False,False,False,False
5528,Knightfall™ AR,FAMILY,4.2,254,25000,1,0,0.0,2018-03-17,False,False,False,False,True,False
8021,Koch Morse Trainer Pro,COMMUNICATION,4.6,94,11000,0,1,2.49,2015-02-14,False,True,False,False,False,False
3428,Koi Free Live Wallpaper,PERSONALIZATION,4.2,290241,41000,2,0,0.0,2014-06-24,False,True,False,False,False,False
4047,Koi Live Wallpaper,PERSONALIZATION,4.6,14026,12000,2,1,0.99,2014-06-24,False,True,False,False,False,False
4319,Korean Dungeon: K-Word 1000,GAME,4.7,703,40000,1,0,0.0,2017-11-17,False,False,True,False,False,False
6374,Korean English Translator,FAMILY,4.4,634,18000,2,0,0.0,2017-09-05,False,True,False,False,False,False
4297,Kpop Music Quiz (K-pop Game),FAMILY,4.2,6418,59000,2,0,0.0,2017-05-08,False,True,False,False,False,False
6927,Kromium BW Theme for NEXT,PERSONALIZATION,4.3,1098,18000,1,0,0.0,2014-10-11,False,True,False,False,False,False
1037,KudaGo - things to do in NY,EVENTS,4.4,4298,44000,2,0,0.0,2017-04-27,False,True,False,False,False,False
5310,Kymco AK 550,AUTO AND VEHICLES,4.3,47,58000,0,0,0.0,2016-11-11,False,True,False,False,False,False
9347,L.A. Crime Stories 2 Mad City Crime,GAME,4.2,3946,42000,2,0,0.0,2017-03-30,False,False,False,False,True,False
9353,L.A. Crime Stories Mad City Crime,GAME,4.0,30008,99000,2,0,0.0,2017-03-30,False,False,False,True,False,False
2114,L.O.L. Surprise Ball Pop,FAMILY,4.3,10088,0,2,0,0.0,2018-03-08,False,True,False,False,False,False
8236,LC-DB,PHOTOGRAPHY,3.0,1,25000,0,1,3.49,2017-10-20,False,True,False,False,False,False
3288,LED Flashlight,TOOLS,4.4,207706,43000,2,0,0.0,2017-07-10,False,True,False,False,False,False
8251,LEGO Batman: DC Super Heroes,FAMILY,4.2,2557,58000,1,1,4.99,2016-05-09,False,False,True,False,False,False
6202,LEGO ® Batman: Beyond Gotham,FAMILY,4.1,10758,80000,2,1,4.99,2015-12-15,False,False,True,False,False,False
8253,LEGO® DC Mighty Micros,FAMILY,4.3,139545,63000,2,0,0.0,2018-01-30,False,True,False,False,False,False
2152,LEGO® Friends,FAMILY,4.4,854,69000,1,1,4.99,2015-12-01,False,True,False,False,False,False
2104,LEGO® Juniors Create & Cruise,FAMILY,4.1,673203,73000,2,0,0.0,2018-01-19,False,True,False,False,False,False
4922,LG AC Smart Diagnosis,LIFESTYLE,3.4,377,61000,2,0,0.0,2017-03-21,False,True,False,False,False,False
5709,LG AV REMOTE,TOOLS,3.4,2420,18000,2,0,0.0,2016-06-03,False,True,False,False,False,False
6788,LG BT Reader Plus,TOOLS,3.7,2992,585,2,0,0.0,2016-02-25,False,True,False,False,False,False
10451,LG Hi-Fi Plus Manager,TOOLS,3.5,154,34000,1,0,0.0,2016-09-06,False,True,False,False,False,False
8307,LINE Camera - Photo editor,PHOTOGRAPHY,4.3,1517395,0,2,0,0.0,2018-03-06,False,True,False,False,False,False
4237,LINE I Love Coffee,FAMILY,4.0,250257,50000,2,0,0.0,2016-11-16,False,True,False,False,False,False
998,LOL Pics (Funny Pictures),ENTERTAINMENT,4.4,67554,77000,2,0,0.0,2015-09-15,False,False,False,False,True,False
8924,La Poupée du Voyant,FAMILY,4.4,265,82000,1,0,0.0,2017-01-06,False,True,False,False,False,False
8920,La citadelle du musulman,BOOKS AND REFERENCE,4.5,314,98000,1,0,0.0,2016-03-17,False,True,False,False,False,False
2283,Lab Values + Medical Reference,MEDICAL,4.5,133,28000,1,1,2.99,2014-08-02,False,True,False,False,False,False
2497,LactMed,MEDICAL,4.3,573,20000,2,0,0.0,2017-06-01,False,True,False,False,False,False
4896,Ladies' Ab Workout FREE,HEALTH AND FITNESS,4.0,12906,85000,2,0,0.0,2012-10-08,False,True,False,False,False,False
5108,Lakeside AG Moultrie,LIFESTYLE,5.0,3,86000,0,0,0.0,2017-05-23,False,True,False,False,False,False
2906,Lapse It • Time Lapse • Pro,PHOTOGRAPHY,4.3,12865,69000,2,1,2.99,2014-11-06,False,True,False,False,False,False
10280,Las Vegas Lights FC,SPORTS,4.9,10,14000,0,0,0.0,2018-03-09,False,True,False,False,False,False
10274,Latest Barcelona News 24h,NEWS AND MAGAZINES,4.5,104,30000,1,0,0.0,2018-01-06,False,True,False,False,False,False
8706,Latest DP and Status Pro 2018,FAMILY,4.7,19,57000,0,0,0.0,2018-01-05,False,True,False,False,False,False
10722,Launcher Theme for LG K10 2018,PERSONALIZATION,4.0,649,11000,2,0,0.0,2017-03-30,False,True,False,False,False,False
3449,Lavender Emoji Keyboard Theme,PERSONALIZATION,4.1,12008,61000,2,0,0.0,2016-05-27,False,True,False,False,False,False
9768,Lead'er,FINANCE,4.1,54,58000,0,0,0.0,2018-03-20,False,True,False,False,False,False
4024,Learn Basic C - For Beginners,FAMILY,4.7,27,772,0,0,0.0,2016-01-20,False,True,False,False,False,False
9626,Learn Body Parts in English,FAMILY,4.0,7243,42000,2,0,0.0,2016-12-06,False,True,False,False,False,False
4014,Learn C Programming (Examples) (OFFLINE),FAMILY,4.3,43,37000,1,0,0.0,2017-12-16,False,True,False,False,False,False
3990,Learn C [NEW],FAMILY,4.5,349,11000,1,0,0.0,2018-03-16,False,True,False,False,False,False
758,Learn C++,EDUCATION,4.6,73404,53000,2,0,0.0,2017-12-25,False,True,False,False,False,False
8840,Learn DS [BETA],FAMILY,4.3,9,50000,0,0,0.0,2017-02-12,False,True,False,False,False,False
732,Learn English for beginners,EDUCATION,4.5,1929,25000,2,0,0.0,2017-09-28,False,True,False,False,False,False
804,Learn English with Aco,EDUCATION,4.6,75112,65000,2,0,0.0,2017-11-11,False,True,False,False,False,False
9544,Learn English with El Chavo.,FAMILY,4.2,6133,70000,2,0,0.0,2015-10-01,False,True,False,False,False,False
797,Learn English with Phrases,EDUCATION,4.2,5695,0,2,0,0.0,2017-09-28,False,True,False,False,False,False
8989,Learn German: Die Bienenretter,FAMILY,4.0,25,79000,0,0,0.0,2017-07-26,False,True,False,False,False,False
762,Learn HTML,EDUCATION,4.7,61749,54000,2,0,0.0,2017-12-25,False,True,False,False,False,False
761,Learn Java,EDUCATION,4.7,52743,54000,2,0,0.0,2017-12-25,False,True,False,False,False,False
760,Learn JavaScript,EDUCATION,4.6,25183,54000,2,0,0.0,2017-12-25,False,True,False,False,False,False
4545,Learn R - Programming Concepts,FAMILY,3.5,6,29000,0,0,0.0,2017-04-25,False,True,False,False,False,False
4540,Learn R Language Easy Way,FAMILY,4.1,17,22000,1,0,0.0,2017-09-24,False,True,False,False,False,False
764,Learn SQL,EDUCATION,4.7,19277,53000,2,0,0.0,2017-12-25,False,True,False,False,False,False
706,Learn Spanish - Español,EDUCATION,4.7,32346,32000,2,0,0.0,2017-12-18,False,True,False,False,False,False
2039,Learn To Draw Glow Flower,FAMILY,4.4,7320,10000,2,0,0.0,2017-07-07,False,True,False,False,False,False
2047,Learn To Draw Glow Princess,FAMILY,4.5,3323,96000,2,0,0.0,2017-07-14,False,True,False,False,False,False
9639,Learn Top 300 English Words,FAMILY,4.7,61600,34000,2,0,0.0,2018-02-24,False,True,False,False,False,False
5926,Learn alif ba ta,FAMILY,4.8,23,35000,1,0,0.0,2017-11-28,False,True,False,False,False,False
2224,Learn to Read with Tommy Turtle,FAMILY,4.0,20763,0,2,0,0.0,2018-03-06,False,True,False,False,False,False
9551,Learn to code with el Chavo,FAMILY,3.9,5933,60000,2,0,0.0,2018-03-27,False,True,False,False,False,False
5663,Learners Test Free: AU Driver Knowledge Test (DKT),FAMILY,3.9,623,85000,2,0,0.0,2018-03-26,False,True,False,False,False,False
6666,Left vs Right: Brain Training,FAMILY,4.5,75719,30000,2,0,0.0,2017-11-24,False,True,False,False,False,False
5399,Legend - Animate Text in Video,SOCIAL,4.5,228737,0,2,0,0.0,2016-07-12,False,True,False,False,False,False
7518,Leica CL,PHOTOGRAPHY,2.6,8,24000,0,0,0.0,2017-11-21,False,True,False,False,False,False
