,App,Category,Rating,Reviews,Size,Label,Paid,Price,Last Updated,Adults only 18+,Everyone,Everyone 10+,Mature 17+,Teen,Unrated
3353,Funny Ringtones,PERSONALIZATION,4.4,7146,14000,2,0,0.0,2018-02-02,False,False,True,False,False,False
6093,Funny videos for whatsapp,VIDEO PLAYERS,4.4,3066,90000,2,0,0.0,2017-12-17,False,True,False,False,False,False
7028,FunnyPixels - Color by number Sandbox,FAMILY,4.6,1977,38000,2,0,0.0,2018-02-21,False,True,False,False,False,False
9800,Furrion ES Control,VIDEO PLAYERS,1.8,26,27000,0,0,0.0,2016-09-29,False,True,False,False,False,False
2968,Futbol24,SPORTS,4.3,31908,0,2,0,0.0,2017-09-27,False,True,False,False,False,False
10681,Future Cloud,PRODUCTIVITY,4.6,1075,0,2,0,0.0,2018-01-22,False,True,False,False,False,False
10652,FutureNet your social app,SOCIAL,4.2,2093,70000,2,0,0.0,2018-03-08,False,False,False,False,True,False
852,Fuzzy Numbers: Pre-K Number Foundation,EDUCATION,4.7,21,44000,0,1,5.99,2017-07-21,False,True,False,False,False,False
4156,G Cloud Apps Backup Key * root,TOOLS,4.5,1034,196,0,1,4.99,2013-09-08,False,True,False,False,False,False
3566,G Cloud Backup,PRODUCTIVITY,4.6,267189,0,2,0,0.0,2018-04-29,False,True,False,False,False,False
4173,"G Theme 2 for LG V30, LG G6",PERSONALIZATION,4.3,25,15000,0,1,1.49,2017-12-13,False,True,False,False,False,False
8534,G-Download Manager,TOOLS,4.1,802,94000,1,0,0.0,2018-05-24,False,True,False,False,False,False
4166,G-Force Driving Assistant,SPORTS,4.6,10,61000,0,1,3.88,2013-04-10,False,True,False,False,False,False
4171,G-Homa,LIFESTYLE,3.1,777,14000,1,0,0.0,2018-05-04,False,True,False,False,False,False
4181,G-NetWiFi Pro,TOOLS,3.3,6,15000,0,1,5.99,2018-06-18,False,True,False,False,False,False
4479,G-Pix [Android P] Dark EMUI 8/5 THEME,PERSONALIZATION,4.1,169,24000,1,0,0.0,2018-03-25,False,True,False,False,False,False
4480,G-Pix [Android P] EMUI 8/5 THEME,PERSONALIZATION,4.1,720,10000,2,0,0.0,2018-03-13,False,True,False,False,False,False
4161,G-Playlists,TOOLS,1.8,53,34000,0,1,1.49,2018-05-19,False,True,False,False,False,False
4164,G-SHOCK+,LIFESTYLE,3.0,4710,0,2,0,0.0,2017-11-01,False,True,False,False,False,False
4162,G-Switch,GAME,3.8,4116,88000,2,0,0.0,2015-09-01,False,True,False,False,False,False
4154,G-Switch 2,GAME,4.4,12683,19000,2,0,0.0,2018-02-05,False,True,False,False,False,False
4155,G-Switch 3,GAME,4.6,3656,39000,2,0,0.0,2018-03-15,False,True,False,False,False,False
7845,GATE CS Engineering 2019 Exam Prep App,FAMILY,4.2,162,62000,1,0,0.0,2018-02-15,False,True,False,False,False,False
9263,GATE Syllabus for EC 2018 & Notifications,FAMILY,4.7,23,43000,0,0,0.0,2017-08-28,False,True,False,False,False,False
6098,GF - BF Chat Stories - Hindi English Convesation,FAMILY,4.1,32,41000,1,0,0.0,2018-06-18,False,True,False,False,False,False
7044,GITZ.bz,SHOPPING,4.0,4,24000,0,0,0.0,2017-08-04,False,True,False,False,False,False
10742,GKPB FP Online Church,LIFESTYLE,5.0,32,79000,0,0,0.0,2017-12-31,False,True,False,False,False,False
10057,GLASS GO Launcher EX Theme,PERSONALIZATION,4.2,18280,60000,2,0,0.0,2015-01-08,False,True,False,False,False,False
769,GMAT Question Bank,EDUCATION,4.2,240,29000,1,0,0.0,2015-04-29,False,True,False,False,False,False
10066,GO Contacts EX Black & Grey,PERSONALIZATION,3.7,21,376,0,1,0.99,2013-09-24,False,True,False,False,False,False
10038,GO Launcher EX UI5.0 theme,PERSONALIZATION,4.3,111634,13000,2,0,0.0,2014-05-26,False,True,False,False,False,False
458,GO Notifier,COMMUNICATION,4.2,124346,695,2,0,0.0,2014-07-06,False,True,False,False,False,False
10029,GO SMS PRO EMOJI PLUGIN,PERSONALIZATION,3.5,84779,85000,2,0,0.0,2018-06-04,False,True,False,False,False,False
4846,GO SMS Pro Z Glass Theme EX,PERSONALIZATION,3.8,24198,22000,2,0,0.0,2014-07-10,False,True,False,False,False,False
10040,GO Weather EX Theme White,WEATHER,4.2,8723,46000,2,0,0.0,2014-08-27,False,True,False,False,False,False
3224,GPS Status & Toolbox,TRAVEL AND LOCAL,4.5,149723,41000,2,0,0.0,2018-06-13,False,True,False,False,False,False
771,GRE Flashcards,EDUCATION,4.5,13791,0,2,0,0.0,2018-06-06,False,True,False,False,False,False
777,GRE Prep & Practice by Magoosh,EDUCATION,4.4,3963,0,2,0,0.0,2018-06-06,False,True,False,False,False,False
770,GRE Tutor,EDUCATION,4.0,275,23000,1,0,0.0,2013-12-02,False,True,False,False,False,False
778,GRE® Flashcards by Kaplan,EDUCATION,4.0,316,29000,1,0,0.0,2017-02-15,False,True,False,False,False,False
4535,GT-R R35 Drift Simulator,FAMILY,4.4,1852,62000,2,0,0.0,2017-10-31,False,True,False,False,False,False
4364,GTS-M,TOOLS,4.2,38,251,0,0,0.0,2017-01-26,False,True,False,False,False,False
5306,GUN ZOMBIE,GAME,4.4,243121,38000,2,0,0.0,2014-10-17,False,False,False,False,True,False
5436,GUYZ - Gay Chat & Gay Dating,SOCIAL,4.4,41269,0,2,0,0.0,2017-05-10,False,False,False,True,False,False
10638,Gainesville Bus Tracker,MAPS AND NAVIGATION,4.2,63,16000,1,0,0.0,2015-08-25,False,True,False,False,False,False
10637,Gainesville Florida Police Department,LIFESTYLE,4.8,4,15000,0,0,0.0,2017-11-22,False,True,False,False,False,False
3418,Galactic Core Free Wallpaper,PERSONALIZATION,4.1,69417,853,2,0,0.0,2014-05-01,False,True,False,False,False,False
10270,Galaxian(FC),GAME,4.5,2,78000,0,1,1.99,2015-11-13,False,True,False,False,False,False
8403,Galaxy Defense,FAMILY,4.1,78142,17000,2,0,0.0,2015-08-22,False,True,False,False,False,False
3414,Galaxy Live Wallpaper,PERSONALIZATION,4.2,58052,40000,2,0,0.0,2017-09-14,False,False,False,False,True,False
5615,Galaxy at War Online,FAMILY,3.9,65119,46000,2,0,0.0,2018-05-22,False,False,True,False,False,False
9589,Game for KIDS: KIDS match'em,FAMILY,4.4,7006,69000,2,0,0.0,2016-10-23,False,True,False,False,False,False
7443,Gang Wars of San Andreas,GAME,4.1,9898,63000,2,0,0.0,2018-02-15,False,False,False,True,False,False
4146,Gangstar Vegas - mafia game,GAME,4.5,4830407,32000,2,0,0.0,2018-05-25,False,False,False,True,False,False
4806,Gangster Town,GAME,4.1,74842,99000,2,0,0.0,2016-12-22,False,False,False,False,True,False
5865,Gangster Town: Vice District,FAMILY,4.3,65146,100000,2,0,0.0,2018-05-31,False,False,False,True,False,False
8,Garden Coloring Book,ART AND DESIGN,4.4,13791,33000,2,0,0.0,2017-09-20,False,True,False,False,False,False
10028,Garden Fever - Free!,FAMILY,3.9,13253,12000,2,0,0.0,2016-08-09,False,True,False,False,False,False
2826,Garden Photo Frames - Garden Photo Editor,PHOTOGRAPHY,4.4,1864,13000,2,0,0.0,2018-05-03,False,True,False,False,False,False
97,Gas Station,AUTO AND VEHICLES,4.0,1288,45000,2,0,0.0,2018-04-21,False,True,False,False,False,False
9726,Gate Of Death Ep: 1,GAME,4.4,7,34000,0,0,0.0,2016-10-07,False,True,False,False,False,False
534,Gay Sugar Daddy Dating & Hookup – Sudy Gay,DATING,4.1,2212,41000,2,0,0.0,2018-06-20,False,False,False,True,False,False
6263,Gayvox - Gay Lesbian Bi Dating,SOCIAL,3.4,3640,91000,2,0,0.0,2016-06-13,False,False,False,True,False,False
3228,Geo Tracker - GPS tracker,TRAVEL AND LOCAL,4.5,42849,0,2,0,0.0,2016-08-10,False,True,False,False,False,False
4188,Geometry Dash Lite,GAME,4.5,6181640,58000,2,0,0.0,2017-12-22,False,True,False,False,False,False
4046,Geometry Dash Meltdown,GAME,4.6,1591129,48000,2,0,0.0,2017-12-22,False,True,False,False,False,False
8185,Geometry Dash SubZero,GAME,4.6,260527,49000,2,0,0.0,2017-12-21,False,True,False,False,False,False
1696,Geometry Dash World,GAME,4.6,760628,63000,2,0,0.0,2017-12-22,False,True,False,False,False,False
9973,German Vocabulary Trainer,FAMILY,3.3,1218,10000,2,0,0.0,2012-08-24,False,True,False,False,False,False
9577,Get 'Em,GAME,4.1,7904,21000,2,0,0.0,2016-10-26,False,False,True,False,False,False
10045,Get Over Your Ex,DATING,4.1,10,11000,0,0,0.0,2017-04-12,False,True,False,False,False,False
8513,GetThemAll Any File Downloader,TOOLS,4.2,91186,63000,2,0,0.0,2018-05-22,False,True,False,False,False,False
8173,Ghost Detector,FAMILY,3.5,35337,74000,2,0,0.0,2018-05-25,False,False,False,False,True,False
9484,Ghost Hunting camera,GAME,3.5,3048,24000,2,0,0.0,2017-03-06,False,False,False,False,True,False
10389,Ghost In Photo,PHOTOGRAPHY,3.9,28429,14000,2,0,0.0,2018-03-16,False,False,False,False,True,False
5529,Ghost Snap AR Horror Survival,GAME,3.8,898,33000,2,0,0.0,2016-12-21,False,False,False,False,True,False
421,Ghostery Privacy Browser,COMMUNICATION,4.1,13100,22000,2,0,0.0,2018-03-20,False,True,False,False,False,False
4400,Ghosts'n Goblins MOBILE,GAME,3.8,466,28000,1,1,0.99,2017-03-28,False,True,False,False,False,False
4417,Ghouls'n Ghosts MOBILE,GAME,3.9,168,49000,0,1,1.99,2017-05-18,False,False,True,False,False,False
1208,GialloZafferano: Recipes,FOOD AND DRINK,4.3,30224,0,2,0,0.0,2018-05-28,False,True,False,False,False,False
8507,GirlTalk.dk,SOCIAL,4.3,3,53000,0,0,0.0,2017-09-22,False,False,False,False,True,False
118,Girls Hairstyles,BEAUTY,4.1,3595,0,2,0,0.0,2018-05-24,False,True,False,False,False,False
1555,Girls Nancy Ajram Without Net,LIBRARIES AND DEMO,4.7,2639,19000,2,0,0.0,2017-12-11,False,True,False,False,False,False
686,Girls Online Talk - Free Text and Video Chat,DATING,4.7,791,37000,1,0,0.0,2018-05-15,False,False,False,True,False,False
138,Girls hairstyles 2018,BEAUTY,4.2,62,31000,1,0,0.0,2018-05-28,False,True,False,False,False,False
1827,Girls' Frontline,GAME,4.2,2055,96000,2,0,0.0,2018-05-18,False,False,False,False,True,False
880,Girly Lock Screen Wallpaper with Quotes,ENTERTAINMENT,4.2,32458,18000,2,0,0.0,2018-06-19,False,True,False,False,False,False
8189,Glam Doll Salon - Chic Fashion,FAMILY,4.0,93898,44000,2,0,0.0,2017-05-26,False,True,False,False,False,False
7603,Glitch Fixers: Powerpuff Girls,GAME,4.4,39698,51000,2,0,0.0,2016-12-01,False,True,False,False,False,False
3433,Glowing Flowers Live Wallpaper,PERSONALIZATION,4.2,66730,70000,2,0,0.0,2018-05-21,False,True,False,False,False,False
4169,Go,PERSONALIZATION,4.6,89,11000,0,1,0.99,2017-10-21,False,True,False,False,False,False
6580,Go-Go-Goat! Free Game,FAMILY,4.5,66740,23000,2,0,0.0,2016-07-08,False,True,False,False,False,False
1152,GoBank,FINANCE,4.4,5950,12000,2,0,0.0,2018-06-01,False,True,False,False,False,False
8963,GoPlus Cam,VIDEO PLAYERS,3.5,3484,41000,2,0,0.0,2017-12-18,False,True,False,False,False,False
2896,GoPro (formerly Capture),PHOTOGRAPHY,4.0,157506,47000,2,0,0.0,2018-05-24,False,True,False,False,False,False
2999,Goal Live Scores,SPORTS,4.4,232423,35000,2,0,0.0,2018-06-11,False,True,False,False,False,False
8661,"Goal Meter: Goal Tracker, Habit Changer,To-Do List",PRODUCTIVITY,4.6,7969,20000,2,0,0.0,2018-02-06,False,True,False,False,False,False
10061,Gods Wars Ex : Vampire,FAMILY,3.9,1550,21000,2,0,0.0,2017-10-28,False,False,False,False,True,False
5711,Gogo Vision (Biz Av),FAMILY,3.3,11,73000,0,0,0.0,2017-08-23,False,False,False,False,True,False
9926,Going Abroad,FAMILY,3.0,606,42000,1,0,0.0,2016-08-16,False,False,True,False,False,False
7425,Gold Teeth Photo Editor,PHOTOGRAPHY,2.8,1022,38000,2,0,0.0,2016-08-24,False,True,False,False,False,False
6647,Gold Wallpapers,PERSONALIZATION,4.5,43,28000,1,0,0.0,2018-03-26,False,True,False,False,False,False
3027,Golf Channel,SPORTS,4.1,19230,88000,2,0,0.0,2018-05-30,False,True,False,False,False,False
3038,GolfLogix GPS + Putt Breaks,SPORTS,4.0,11085,61000,2,0,0.0,2018-06-21,False,True,False,False,False,False
3029,"GolfNow: Tee Time Deals at Golf Courses, Golf GPS",SPORTS,4.5,26102,0,2,0,0.0,2018-05-03,False,True,False,False,False,False
2994,GollerCepte 1903,SPORTS,4.7,25172,30000,2,0,0.0,2018-05-23,False,True,False,False,False,False
2989,GollerCepte Live Score,SPORTS,4.2,9992,31000,2,0,0.0,2018-05-23,False,True,False,False,False,False
1457,Good room network fast rent,HOUSE AND HOME,3.7,2758,86000,2,0,0.0,2018-06-25,False,True,False,False,False,False
9216,Goodbox - Mega App,COMMUNICATION,4.3,3429,0,2,0,0.0,2018-03-08,False,True,False,False,False,False
4965,Google AdSense,PRODUCTIVITY,4.3,52677,29000,2,0,0.0,2017-12-13,False,True,False,False,False,False
5609,Google Allo,COMMUNICATION,4.3,347086,0,2,0,0.0,2018-01-23,False,True,False,False,False,False
249,Google Analytics,BUSINESS,4.5,78662,22000,2,0,0.0,2018-02-13,False,True,False,False,False,False
9838,Google Arts & Culture,FAMILY,3.7,24137,0,2,0,0.0,2018-06-25,False,True,False,False,False,False
3462,Google Assistant,PRODUCTIVITY,4.2,58675,13000,2,0,0.0,2018-03-09,False,True,False,False,False,False
9841,Google Earth,TRAVEL AND LOCAL,4.3,2339098,0,2,0,0.0,2018-06-18,False,True,False,False,False,False
4436,Google I/O 2018,BOOKS AND REFERENCE,4.3,22401,46000,2,0,0.0,2018-05-07,False,True,False,False,False,False
3266,Google Korean Input,TOOLS,3.5,74819,0,2,0,0.0,2018-06-25,False,True,False,False,False,False
4151,Google Now Launcher,TOOLS,4.2,857215,79000,2,0,0.0,2017-12-07,False,True,False,False,False,False
3458,Google PDF Viewer,PRODUCTIVITY,4.2,226456,0,2,0,0.0,2017-10-09,False,True,False,False,False,False
198,Google Primer,BUSINESS,4.4,62272,18000,2,0,0.0,2018-06-26,False,True,False,False,False,False
3166,Gormey: Find Best Restaurants,TRAVEL AND LOCAL,4.3,34,76000,0,0,0.0,2017-08-29,False,True,False,False,False,False
9616,Governor of Poker 2 - OFFLINE POKER GAME,GAME,4.3,246538,60000,2,0,0.0,2018-03-06,False,False,False,False,True,False
3836,Gps Route Finder,MAPS AND NAVIGATION,4.4,652,34000,2,0,0.0,2018-05-26,False,True,False,False,False,False
6216,Grabo.bg,SHOPPING,4.6,8175,32000,2,0,0.0,2018-04-05,False,True,False,False,False,False
5890,Graffiti Letters (A-Z),LIFESTYLE,3.9,386,79000,1,0,0.0,2017-02-18,False,True,False,False,False,False
4709,Grand Stickman Cover V,GAME,4.0,1744,37000,2,0,0.0,2018-05-19,False,False,False,True,False,False
7417,Grand Theft Auto: San Andreas,GAME,4.4,348962,26000,2,1,6.99,2015-03-21,False,False,False,True,False,False
1901,Granny,GAME,4.5,1138239,59000,2,0,0.0,2018-05-29,False,False,False,False,True,False
3304,Graphing Calculator,TOOLS,3.9,12388,53000,2,0,0.0,2016-04-01,False,True,False,False,False,False
5909,Greater London A-Z 2016,TRAVEL AND LOCAL,3.7,40,90000,0,1,8.49,2016-08-18,False,True,False,False,False,False
7369,Green Build - An unofficial Travis CI client,TOOLS,3.9,7,32000,0,0,0.0,2018-06-06,False,True,False,False,False,False
7661,Grenada Co-operative Bank,FINANCE,4.4,137,400,1,0,0.0,2013-06-26,False,True,False,False,False,False
7849,Grenade Practice for CS:GO,FAMILY,4.4,431,17000,1,0,0.0,2016-06-13,False,True,False,False,False,False
7210,Grim Tales: The Wishes CE,GAME,4.3,4923,20000,2,0,0.0,2015-08-26,False,False,True,False,False,False
2804,Groovebook Photo Books & Gifts,PHOTOGRAPHY,4.0,21159,36000,2,0,0.0,2018-01-31,False,True,False,False,False,False
5504,Guess the Class 🔥 AQW,GAME,4.7,57,12000,0,0,0.0,2017-11-01,False,True,False,False,False,False
4780,Guide (for X-MEN),BOOKS AND REFERENCE,4.6,586,17000,2,0,0.0,2017-05-08,False,True,False,False,False,False
7825,Guide for CS:GO,FAMILY,4.4,16459,88000,2,0,0.0,2017-07-15,False,True,False,False,False,False
8220,Guide for DB Xenoverse,BOOKS AND REFERENCE,4.2,459,11000,1,0,0.0,2016-10-01,False,True,False,False,False,False
8226,Guide for DB Xenoverse 2,BOOKS AND REFERENCE,4.4,121,87000,1,0,0.0,2016-12-23,False,True,False,False,False,False
10671,Gun Builder ELITE,GAME,4.1,88941,34000,2,0,0.0,2016-07-26,False,False,False,False,True,False
10684,Gun Club Armory,GAME,4.2,55014,28000,2,0,0.0,2017-12-04,False,False,False,False,True,False
10381,Gun Disassembly 2,FAMILY,4.1,26347,48000,2,0,0.0,2017-09-15,False,False,True,False,False,False
4502,Gun Shoot War Q,GAME,4.2,26893,20000,2,0,0.0,2017-03-01,False,False,False,False,True,False
7741,Gun Simulator - Gun Games,FAMILY,4.4,134,0,1,0,0.0,2018-02-24,False,False,False,False,True,False
5074,Gun Strike Shoot,GAME,4.1,94761,17000,2,0,0.0,2017-02-21,False,False,False,False,True,False
4399,Guns'n'Glory,FAMILY,4.4,89947,22000,2,0,0.0,2018-02-09,False,False,True,False,False,False
4405,Guns'n'Glory Heroes Premium,FAMILY,4.3,923,0,1,1,2.99,2017-11-09,False,True,False,False,False,False
4397,Guns'n'Glory Premium,FAMILY,4.4,3570,21000,2,1,2.99,2017-09-22,False,False,True,False,False,False
4413,Guns'n'Glory WW2 Premium,FAMILY,4.5,4656,20000,2,1,2.99,2017-12-08,False,False,True,False,False,False
4395,Guns'n'Glory Zombies Premium,FAMILY,4.1,313,34000,0,1,2.99,2016-07-15,False,False,True,False,False,False
5040,Gunship III Vietnam People AF,FAMILY,4.3,726,19000,0,1,4.99,2016-12-09,False,True,False,False,False,False
7740,Gunship Modern Combat 3D,GAME,4.2,3247,26000,2,0,0.0,2017-07-25,False,False,False,False,True,False
4202,H Band,HEALTH AND FITNESS,4.0,214,89000,1,0,0.0,2018-06-13,False,True,False,False,False,False
4194,H Band 2.0,HEALTH AND FITNESS,2.9,4031,89000,2,0,0.0,2018-06-15,False,True,False,False,False,False
1590,H Pack,LIFESTYLE,4.3,9412,17000,2,0,0.0,2016-12-17,False,True,False,False,False,False
4190,H*nest Meditation,LIFESTYLE,4.9,145,48000,0,1,1.99,2016-04-07,False,False,False,True,False,False
4206,H-Kakashi - theme Xperia™,PERSONALIZATION,4.6,621,54000,1,0,0.0,2017-12-01,False,True,False,False,False,False
10678,HAL-9000 - FN Theme,PERSONALIZATION,3.5,159,257,1,0,0.0,2013-08-16,False,True,False,False,False,False
9606,HANGAME Casino - Baccarat & Texas Hold'em,GAME,4.1,8608,46000,2,0,0.0,2018-05-17,False,False,False,False,True,False
5765,HCP Anywhere,BUSINESS,4.7,114,86000,0,0,0.0,2018-03-30,False,True,False,False,False,False
2894,HD Camera Pro for Android,PHOTOGRAPHY,4.1,49211,19000,2,0,0.0,2017-01-19,False,True,False,False,False,False
2891,HD Camera Ultra,PHOTOGRAPHY,4.3,462152,15000,2,0,0.0,2015-10-17,False,True,False,False,False,False
2919,HD Camera for Android,PHOTOGRAPHY,4.1,351255,40000,2,0,0.0,2018-06-29,False,True,False,False,False,False
3681,HD Movie Video Player,VIDEO PLAYERS,4.5,18699,41000,2,0,0.0,2018-03-27,False,True,False,False,False,False
10500,HD Themes Toyota Cruiser 200,PERSONALIZATION,3.7,3,15000,0,0,0.0,2016-10-01,False,False,False,False,True,False
10490,HD Themes Toyota Cruiser 70,PERSONALIZATION,4.5,86,17000,1,0,0.0,2016-10-02,False,False,False,False,True,False
10398,HD Themes Volvo FH Trucks,PERSONALIZATION,4.4,40,13000,0,0,0.0,2016-06-21,False,False,False,False,True,False
10318,HD Video Download for Facebook,VIDEO PLAYERS,4.4,20755,17000,2,0,0.0,2018-03-16,False,True,False,False,False,False
4685,HD Video Downloader : 2018 Best video mate,VIDEO PLAYERS,3.7,430643,49000,2,0,0.0,2018-05-31,False,True,False,False,False,False
5705,"HD Video Player (wmv,avi,mp4,flv,av,mpg,mkv)2017",VIDEO PLAYERS,3.3,171,48000,1,0,0.0,2017-08-10,False,True,False,False,False,False
5707,HD Video Player - Video & MP3 Player | AV Player |,VIDEO PLAYERS,4.4,22,19000,0,0,0.0,2018-03-06,False,True,False,False,False,False
3405,HD Widgets,PERSONALIZATION,4.3,58617,26000,2,1,0.99,2016-12-07,False,True,False,False,False,False
7883,HEAD TRAUMA CT EVALUATION,MEDICAL,4.5,18,13000,1,0,0.0,2018-03-16,False,True,False,False,False,False
2376,HESI A2 Pocket Prep,MEDICAL,4.3,2108,28000,1,0,0.0,2018-05-02,False,True,False,False,False,False
9259,HOLSTON EC,TOOLS,4.1,7,42000,0,0,0.0,2018-01-23,False,True,False,False,False,False
6330,HON. B.J. ACS COLLEGE ALE,FAMILY,5.0,3,18000,0,0,0.0,2016-12-26,False,False,False,True,False,False
3201,HOTEL DEALS,TRAVEL AND LOCAL,4.2,1609,40000,2,0,0.0,2018-04-26,False,True,False,False,False,False
7955,HOW TO WRITE A CV,BUSINESS,4.1,489,20000,2,0,0.0,2018-06-27,False,True,False,False,False,False
4187,HPlus,HEALTH AND FITNESS,2.9,1786,59000,2,0,0.0,2018-06-12,False,True,False,False,False,False
4183,HSPA+ Tweaker (3G booster),TOOLS,4.3,99290,39000,2,0,0.0,2017-12-05,False,True,False,False,False,False
3475,HTC Calendar,PRODUCTIVITY,3.9,6949,0,2,0,0.0,2017-12-27,False,True,False,False,False,False
3471,HTC File Manager,PRODUCTIVITY,4.2,13500,0,2,0,0.0,2017-12-11,False,True,False,False,False,False
3700,HTC Gallery,VIDEO PLAYERS,4.1,45744,0,2,0,0.0,2016-06-03,False,True,False,False,False,False
173,HTC Help,BOOKS AND REFERENCE,4.2,8342,0,2,0,0.0,2017-08-28,False,True,False,False,False,False
3264,HTC Lock Screen,TOOLS,4.1,28250,0,2,0,0.0,2017-03-21,False,True,False,False,False,False
3483,HTC Mail,PRODUCTIVITY,3.1,6572,0,2,0,0.0,2018-05-29,False,True,False,False,False,False
3271,HTC Sense Input,TOOLS,3.4,17030,0,2,0,0.0,2017-05-12,False,True,False,False,False,False
6137,HTC Sense Input - BG,TOOLS,3.3,218,41000,1,0,0.0,2015-11-09,False,True,False,False,False,False
8152,HTC Sense Input - CZ,TOOLS,4.3,87,73000,1,0,0.0,2015-11-09,False,True,False,False,False,False
9634,HTC Sense Input - EN,TOOLS,4.3,24175,85000,2,0,0.0,2015-10-30,False,True,False,False,False,False
9808,HTC Sense Input - ES,TOOLS,4.3,3509,65000,2,0,0.0,2015-10-30,False,True,False,False,False,False
10167,HTC Sense Input - FA,TOOLS,4.6,1420,16000,2,0,0.0,2015-11-09,False,True,False,False,False,False
10817,HTC Sense Input - FR,TOOLS,4.0,885,80000,2,0,0.0,2015-10-30,False,True,False,False,False,False
3280,HTC Sense Input-AR,TOOLS,3.8,1420,27000,2,0,0.0,2014-04-22,False,True,False,False,False,False
6133,HTC Sense Input-BG,TOOLS,2.7,198,28000,2,0,0.0,2014-04-22,False,True,False,False,False,False
3279,HTC Sense Input-CA,TOOLS,3.1,124,19000,2,0,0.0,2014-04-22,False,True,False,False,False,False
3278,HTC Sense Input-LV,TOOLS,3.6,59,23000,1,0,0.0,2014-04-22,False,True,False,False,False,False
3688,HTC Service － DLNA,VIDEO PLAYERS,3.9,3484,30000,2,0,0.0,2015-12-03,False,True,False,False,False,False
3694,HTC Service—Video Player,VIDEO PLAYERS,4.2,6449,0,2,0,0.0,2015-02-13,False,True,False,False,False,False
2577,HTC Social Plugin - Facebook,SOCIAL,3.6,13223,28000,2,0,0.0,2016-06-08,False,False,False,True,False,False
1580,HTC Speak,LIFESTYLE,3.5,6145,13000,2,0,0.0,2016-06-30,False,True,False,False,False,False
7934,HTC Transfer Tool,TOOLS,4.3,40907,26000,2,0,0.0,2017-07-27,False,True,False,False,False,False
3657,HTC Weather,WEATHER,3.9,22154,0,2,0,0.0,2017-08-10,False,True,False,False,False,False
6572,Habbo - Virtual World,FAMILY,3.8,159398,28000,2,0,0.0,2018-05-30,False,False,False,False,True,False
3494,Hacker's Keyboard,PRODUCTIVITY,4.4,41418,12000,2,0,0.0,2016-12-11,False,True,False,False,False,False
2170,Hactar Go,FAMILY,4.8,97,35000,0,1,2.99,2018-03-30,False,True,False,False,False,False
8918,Hadith du jour,FAMILY,4.4,276,0,1,0,0.0,2016-03-22,False,True,False,False,False,False
5342,Hafizi Quran 15 lines per page,BOOKS AND REFERENCE,4.7,55011,68000,2,0,0.0,2017-11-02,False,True,False,False,False,False
6070,Hair Salon - Fun Games,FAMILY,3.8,484226,27000,2,0,0.0,2018-06-15,False,False,False,False,True,False
10506,Hair saloon - Spa salon,FAMILY,4.2,38473,23000,2,0,0.0,2018-04-11,False,True,False,False,False,False
121,Haircut Tutorials/Haircut Videos,BEAUTY,4.6,38,71000,1,0,0.0,2018-05-29,False,True,False,False,False,False
8026,Hallmark Channel Everywhere,FAMILY,4.2,6784,13000,2,0,0.0,2017-08-30,False,True,False,False,False,False
7022,Halloween Sandbox Number Coloring- Color By Number,FAMILY,4.4,289,19000,2,0,0.0,2018-02-17,False,True,False,False,False,False
9029,Ham DX Cluster & Spots Finder,COMMUNICATION,4.5,115,28000,0,0,0.0,2016-07-15,False,True,False,False,False,False
7762,Ham Radio Prefixes,COMMUNICATION,3.7,218,37000,1,0,0.0,2014-07-12,False,True,False,False,False,False
6561,Hambo,GAME,4.4,125578,17000,2,0,0.0,2015-07-06,False,True,False,False,False,False
9771,Hand Doctor Games ER Surgery Simulator,FAMILY,4.1,120,32000,1,0,0.0,2018-03-13,False,True,False,False,False,False
9556,Hangman,FAMILY,4.4,23302,12000,2,0,0.0,2018-03-24,False,True,False,False,False,False
9856,Hangouts Dialer - Call Phones,COMMUNICATION,4.0,122512,79,2,0,0.0,2015-09-02,False,True,False,False,False,False
1017,Happy Birthday Songs Offline,EVENTS,4.4,464,89000,2,0,0.0,2017-12-04,False,True,False,False,False,False
2028,Happy Fruits Bomb - Cube Blast,FAMILY,4.5,2150,20000,2,0,0.0,2018-02-01,False,True,False,False,False,False
2076,Happy Street,FAMILY,4.5,110877,0,2,0,0.0,2018-03-28,False,False,True,False,False,False
901,Harkins Theatres,ENTERTAINMENT,4.3,1511,12000,2,0,0.0,2018-06-11,False,True,False,False,False,False
25,Harley Quinn wallpapers HD,ART AND DESIGN,4.8,192,60000,1,0,0.0,2018-04-25,False,True,False,False,False,False
4266,Harris J Lyrics,FAMILY,4.7,36,71000,0,0,0.0,2018-03-12,False,True,False,False,False,False
7647,Hashtags For Likes.co,SOCIAL,4.3,420,18000,1,0,0.0,2016-12-19,False,True,False,False,False,False
9892,Have your say on Europe,COMMUNICATION,3.8,19,21000,0,0,0.0,2018-04-19,False,True,False,False,False,False
3975,Hay Day,FAMILY,4.5,10053186,94000,2,0,0.0,2018-06-28,False,True,False,False,False,False
2341,HealtheLife,MEDICAL,3.6,190,77000,2,0,0.0,2018-01-02,False,True,False,False,False,False
1219,Healthy Recipes Free,FOOD AND DRINK,4.0,1077,17000,2,0,0.0,2017-10-18,False,True,False,False,False,False
9399,Heart Surgery Emergency Doctor,FAMILY,4.1,2248,29000,2,0,0.0,2017-04-28,False,False,False,False,True,False
8304,Heavy Bus Simulator,FAMILY,4.4,252006,26000,2,0,0.0,2018-03-15,False,True,False,False,False,False
